time	V(n006)
3.644949998551964e-05	3.299960e-04
3.684012498551964e-05	3.299960e-04
3.723074998551964e-05	3.299960e-04
3.762137498551964e-05	3.299960e-04
3.801199998551963e-05	3.299960e-04
3.840262498551963e-05	3.299960e-04
3.879324998551963e-05	3.299960e-04
3.918387498551963e-05	3.299960e-04
3.957449998551962e-05	3.299960e-04
3.996512498551962e-05	3.299960e-04
4.035574998551962e-05	3.299960e-04
4.074637498551962e-05	3.299960e-04
4.113699998551962e-05	3.299960e-04
4.152762498551961e-05	3.299960e-04
4.191824998551961e-05	3.299960e-04
4.230887498551961e-05	3.299960e-04
4.269949998551961e-05	3.299960e-04
4.309012498551960e-05	3.299960e-04
4.348074998551960e-05	3.299960e-04
4.387137498551960e-05	3.299960e-04
4.426199998551960e-05	3.299960e-04
4.465262498551959e-05	3.299960e-04
4.504324998551959e-05	3.299960e-04
4.543387498551959e-05	3.299960e-04
4.582449998551959e-05	3.299960e-04
4.621512498551958e-05	3.299960e-04
4.660574998551958e-05	3.299960e-04
4.699637498551958e-05	3.299960e-04
4.738699998551958e-05	3.299960e-04
4.777762498551958e-05	3.299960e-04
4.816824998551957e-05	3.299960e-04
4.855887498551957e-05	3.299960e-04
4.894949998551957e-05	3.299960e-04
4.934012498551957e-05	3.299960e-04
4.973074998551956e-05	3.299960e-04
5.000000000000000e-05	3.299960e-04
5.000033333333333e-05	3.299960e-04
5.000100000000000e-05	4.994328e+00
5.000152852900611e-05	1.291009e+01
5.000201415566122e-05	2.017864e+01
5.000253108083241e-05	2.791073e+01
5.000356493117478e-05	4.335971e+01
5.000563263185952e-05	7.419704e+01
5.000976803322899e-05	1.356299e+02
5.001803883596794e-05	2.575345e+02
5.003458044144585e-05	4.975492e+02
5.006766365240167e-05	9.627878e+02
5.013383007431330e-05	1.837062e+03
5.026616291813655e-05	3.382427e+03
5.053082860578307e-05	5.805633e+03
5.092145360578306e-05	8.185913e+03
5.131207860578306e-05	9.612646e+03
5.170270360578306e-05	1.046254e+04
5.209332860578306e-05	1.096351e+04
5.248395360578306e-05	1.125343e+04
5.287457860578305e-05	1.141569e+04
5.326520360578305e-05	1.150078e+04
5.365582860578305e-05	1.153920e+04
5.404645360578305e-05	1.154944e+04
5.443707860578304e-05	1.154266e+04
5.482770360578304e-05	1.152562e+04
5.521832860578304e-05	1.150241e+04
5.560895360578304e-05	1.147551e+04
5.599957860578303e-05	1.144641e+04
5.639020360578303e-05	1.141602e+04
5.678082860578303e-05	1.138488e+04
5.717145360578303e-05	1.135332e+04
5.756207860578302e-05	1.132155e+04
5.795270360578302e-05	1.128969e+04
5.834332860578302e-05	1.125780e+04
5.873395360578302e-05	1.122594e+04
5.912457860578301e-05	1.119413e+04
5.951520360578301e-05	1.116239e+04
5.990582860578301e-05	1.113072e+04
6.029645360578301e-05	1.109913e+04
6.068707860578301e-05	1.106762e+04
6.107770360578301e-05	1.103621e+04
6.146832860578301e-05	1.100488e+04
6.185895360578301e-05	1.097364e+04
6.224957860578300e-05	1.094249e+04
6.264020360578300e-05	1.091142e+04
6.303082860578300e-05	1.088045e+04
6.342145360578300e-05	1.084956e+04
6.381207860578299e-05	1.081876e+04
6.420270360578299e-05	1.078805e+04
6.459332860578299e-05	1.075742e+04
6.498395360578299e-05	1.072689e+04
6.537457860578298e-05	1.069644e+04
6.576520360578298e-05	1.066608e+04
6.615582860578298e-05	1.063580e+04
6.654645360578298e-05	1.060561e+04
6.693707860578297e-05	1.057551e+04
6.732770360578297e-05	1.054549e+04
6.771832860578297e-05	1.051556e+04
6.810895360578297e-05	1.048571e+04
6.849957860578297e-05	1.045595e+04
6.889020360578296e-05	1.042627e+04
6.928082860578296e-05	1.039668e+04
6.967145360578296e-05	1.036717e+04
7.006207860578296e-05	1.033775e+04
7.045270360578295e-05	1.030841e+04
7.084332860578295e-05	1.027916e+04
7.123395360578295e-05	1.024998e+04
7.162457860578295e-05	1.022090e+04
7.201520360578294e-05	1.019189e+04
7.240582860578294e-05	1.016297e+04
7.279645360578294e-05	1.013413e+04
7.318707860578294e-05	1.010537e+04
7.357770360578293e-05	1.007669e+04
7.396832860578293e-05	1.004810e+04
7.435895360578293e-05	1.001958e+04
7.474957860578293e-05	9.991152e+03
7.514020360578292e-05	9.962802e+03
7.553082860578292e-05	9.934532e+03
7.592145360578292e-05	9.906344e+03
7.631207860578292e-05	9.878235e+03
7.670270360578292e-05	9.850207e+03
7.709332860578291e-05	9.822259e+03
7.748395360578291e-05	9.794391e+03
7.787457860578291e-05	9.766602e+03
7.826520360578291e-05	9.738892e+03
7.865582860578290e-05	9.711261e+03
7.904645360578290e-05	9.683709e+03
7.943707860578290e-05	9.656236e+03
7.982770360578290e-05	9.628841e+03
8.021832860578289e-05	9.601524e+03
8.060895360578289e-05	9.574286e+03
8.099957860578289e-05	9.547125e+03
8.139020360578289e-05	9.520041e+03
8.178082860578288e-05	9.493035e+03
8.217145360578288e-05	9.466105e+03
8.256207860578288e-05	9.439254e+03
8.295270360578288e-05	9.412478e+03
8.334332860578288e-05	9.385778e+03
8.373395360578287e-05	9.359155e+03
8.412457860578287e-05	9.332608e+03
8.451520360578287e-05	9.306137e+03
8.490582860578287e-05	9.279740e+03
8.529645360578286e-05	9.253420e+03
8.568707860578286e-05	9.227174e+03
8.607770360578286e-05	9.201004e+03
8.646832860578286e-05	9.174907e+03
8.685895360578285e-05	9.148886e+03
8.724957860578285e-05	9.122938e+03
8.764020360578285e-05	9.097065e+03
8.803082860578285e-05	9.071266e+03
8.842145360578284e-05	9.045540e+03
8.881207860578284e-05	9.019888e+03
8.920270360578284e-05	8.994309e+03
8.959332860578284e-05	8.968802e+03
8.998395360578284e-05	8.943368e+03
9.037457860578283e-05	8.918008e+03
9.076520360578283e-05	8.892719e+03
9.115582860578283e-05	8.867502e+03
9.154645360578283e-05	8.842357e+03
9.193707860578282e-05	8.817285e+03
9.232770360578282e-05	8.792284e+03
9.271832860578282e-05	8.767354e+03
9.310895360578282e-05	8.742495e+03
9.349957860578281e-05	8.717707e+03
9.389020360578281e-05	8.692990e+03
9.428082860578281e-05	8.668344e+03
9.467145360578281e-05	8.643768e+03
9.506207860578280e-05	8.619261e+03
9.545270360578280e-05	8.594825e+03
9.584332860578280e-05	8.570458e+03
9.623395360578280e-05	8.546161e+03
9.662457860578279e-05	8.521934e+03
9.701520360578279e-05	8.497774e+03
9.740582860578279e-05	8.473686e+03
9.779645360578279e-05	8.449664e+03
9.818707860578279e-05	8.425712e+03
9.857770360578278e-05	8.401828e+03
9.896832860578278e-05	8.378012e+03
9.935895360578278e-05	8.354264e+03
9.974957860578278e-05	8.330584e+03
1.001402036057828e-04	8.306971e+03
1.005308286057828e-04	8.283426e+03
1.009214536057828e-04	8.259947e+03
1.013120786057828e-04	8.236536e+03
1.017027036057828e-04	8.213192e+03
1.020933286057828e-04	8.189914e+03
1.024839536057828e-04	8.166703e+03
1.028745786057828e-04	8.143558e+03
1.032652036057828e-04	8.120479e+03
1.036558286057828e-04	8.097465e+03
1.040464536057827e-04	8.074518e+03
1.044370786057827e-04	8.051636e+03
1.048277036057827e-04	8.028819e+03
1.052183286057827e-04	8.006067e+03
1.056089536057827e-04	7.983380e+03
1.059995786057827e-04	7.960758e+03
1.063902036057827e-04	7.938201e+03
1.067808286057827e-04	7.915708e+03
1.071714536057827e-04	7.893279e+03
1.075620786057827e-04	7.870914e+03
1.079527036057827e-04	7.848612e+03
1.083433286057827e-04	7.826375e+03
1.087339536057827e-04	7.804201e+03
1.091245786057827e-04	7.782090e+03
1.095152036057827e-04	7.760042e+03
1.099058286057827e-04	7.738057e+03
1.102964536057827e-04	7.716135e+03
1.106870786057827e-04	7.694275e+03
1.110777036057827e-04	7.672478e+03
1.114683286057827e-04	7.650743e+03
1.118589536057827e-04	7.629070e+03
1.122495786057827e-04	7.607458e+03
1.126402036057827e-04	7.585909e+03
1.130308286057827e-04	7.564421e+03
1.134214536057827e-04	7.542994e+03
1.138120786057827e-04	7.521628e+03
1.142027036057827e-04	7.500324e+03
1.145933286057827e-04	7.479080e+03
1.149839536057827e-04	7.457896e+03
1.153745786057827e-04	7.436773e+03
1.157652036057827e-04	7.415711e+03
1.161558286057827e-04	7.394708e+03
1.165464536057827e-04	7.373766e+03
1.169370786057827e-04	7.352883e+03
1.173277036057827e-04	7.332060e+03
1.177183286057827e-04	7.311296e+03
1.181089536057827e-04	7.290591e+03
1.184995786057827e-04	7.269946e+03
1.188902036057827e-04	7.249359e+03
1.192808286057827e-04	7.228831e+03
1.196714536057827e-04	7.208362e+03
1.200620786057827e-04	7.187951e+03
1.204527036057827e-04	7.167598e+03
1.208433286057826e-04	7.147303e+03
1.212339536057826e-04	7.127066e+03
1.216245786057826e-04	7.106887e+03
1.220152036057826e-04	7.086766e+03
1.224058286057826e-04	7.066702e+03
1.227964536057827e-04	7.046695e+03
1.231870786057827e-04	7.026746e+03
1.235777036057827e-04	7.006853e+03
1.239683286057827e-04	6.987017e+03
1.243589536057827e-04	6.967237e+03
1.247495786057827e-04	6.947514e+03
1.251402036057827e-04	6.927847e+03
1.255308286057827e-04	6.908236e+03
1.259214536057827e-04	6.888682e+03
1.263120786057828e-04	6.869183e+03
1.267027036057828e-04	6.849740e+03
1.270933286057828e-04	6.830352e+03
1.274839536057828e-04	6.811019e+03
1.278745786057828e-04	6.791742e+03
1.282652036057828e-04	6.772520e+03
1.286558286057828e-04	6.753352e+03
1.290464536057828e-04	6.734239e+03
1.294370786057828e-04	6.715181e+03
1.298277036057829e-04	6.696177e+03
1.302183286057829e-04	6.677227e+03
1.306089536057829e-04	6.658332e+03
1.309995786057829e-04	6.639490e+03
1.313902036057829e-04	6.620702e+03
1.317808286057829e-04	6.601967e+03
1.321714536057829e-04	6.583287e+03
1.325620786057829e-04	6.564659e+03
1.329527036057829e-04	6.546084e+03
1.333433286057830e-04	6.527563e+03
1.337339536057830e-04	6.509094e+03
1.341245786057830e-04	6.490678e+03
1.345152036057830e-04	6.472314e+03
1.349058286057830e-04	6.454003e+03
1.352964536057830e-04	6.435745e+03
1.356870786057830e-04	6.417538e+03
1.360777036057830e-04	6.399383e+03
1.364683286057830e-04	6.381280e+03
1.368589536057831e-04	6.363229e+03
1.372495786057831e-04	6.345229e+03
1.376402036057831e-04	6.327281e+03
1.380308286057831e-04	6.309383e+03
1.384214536057831e-04	6.291537e+03
1.388120786057831e-04	6.273742e+03
1.392027036057831e-04	6.255997e+03
1.395933286057831e-04	6.238303e+03
1.399839536057831e-04	6.220660e+03
1.403745786057832e-04	6.203067e+03
1.407652036057832e-04	6.185524e+03
1.411558286057832e-04	6.168031e+03
1.415464536057832e-04	6.150588e+03
1.419370786057832e-04	6.133195e+03
1.423277036057832e-04	6.115851e+03
1.427183286057832e-04	6.098557e+03
1.431089536057832e-04	6.081312e+03
1.434995786057832e-04	6.064117e+03
1.438902036057833e-04	6.046970e+03
1.442808286057833e-04	6.029873e+03
1.446714536057833e-04	6.012824e+03
1.450620786057833e-04	5.995824e+03
1.454527036057833e-04	5.978872e+03
1.458433286057833e-04	5.961969e+03
1.462339536057833e-04	5.945114e+03
1.466245786057833e-04	5.928307e+03
1.470152036057833e-04	5.911548e+03
1.474058286057834e-04	5.894836e+03
1.477964536057834e-04	5.878173e+03
1.481870786057834e-04	5.861557e+03
1.485777036057834e-04	5.844988e+03
1.489683286057834e-04	5.828467e+03
1.493589536057834e-04	5.811993e+03
1.497495786057834e-04	5.795565e+03
1.501402036057834e-04	5.779185e+03
1.505308286057834e-04	5.762852e+03
1.509214536057835e-04	5.746564e+03
1.513120786057835e-04	5.730324e+03
1.517027036057835e-04	5.714130e+03
1.520933286057835e-04	5.697981e+03
1.524839536057835e-04	5.681880e+03
1.528745786057835e-04	5.665824e+03
1.532652036057835e-04	5.649813e+03
1.536558286057835e-04	5.633849e+03
1.540464536057835e-04	5.617930e+03
1.544370786057836e-04	5.602056e+03
1.548277036057836e-04	5.586228e+03
1.552183286057836e-04	5.570445e+03
1.556089536057836e-04	5.554707e+03
1.559995786057836e-04	5.539014e+03
1.563902036057836e-04	5.523365e+03
1.567808286057836e-04	5.507761e+03
1.571714536057836e-04	5.492202e+03
1.575620786057836e-04	5.476687e+03
1.579527036057837e-04	5.461216e+03
1.583433286057837e-04	5.445790e+03
1.587339536057837e-04	5.430408e+03
1.591245786057837e-04	5.415069e+03
1.595152036057837e-04	5.399774e+03
1.599058286057837e-04	5.384523e+03
1.602964536057837e-04	5.369315e+03
1.606870786057837e-04	5.354151e+03
1.610777036057837e-04	5.339030e+03
1.614683286057838e-04	5.323952e+03
1.618589536057838e-04	5.308917e+03
1.622495786057838e-04	5.293925e+03
1.626402036057838e-04	5.278976e+03
1.630308286057838e-04	5.264069e+03
1.634214536057838e-04	5.249205e+03
1.638120786057838e-04	5.234383e+03
1.642027036057838e-04	5.219604e+03
1.645933286057838e-04	5.204867e+03
1.649839536057839e-04	5.190171e+03
1.653745786057839e-04	5.175518e+03
1.657652036057839e-04	5.160907e+03
1.661558286057839e-04	5.146337e+03
1.665464536057839e-04	5.131809e+03
1.669370786057839e-04	5.117322e+03
1.673277036057839e-04	5.102876e+03
1.677183286057839e-04	5.088473e+03
1.681089536057839e-04	5.074109e+03
1.684995786057840e-04	5.059787e+03
1.688902036057840e-04	5.045506e+03
1.692808286057840e-04	5.031265e+03
1.696714536057840e-04	5.017065e+03
1.700620786057840e-04	5.002906e+03
1.704527036057840e-04	4.988787e+03
1.708433286057840e-04	4.974708e+03
1.712339536057840e-04	4.960670e+03
1.716245786057840e-04	4.946671e+03
1.720152036057841e-04	4.932712e+03
1.724058286057841e-04	4.918794e+03
1.727964536057841e-04	4.904915e+03
1.731870786057841e-04	4.891075e+03
1.735777036057841e-04	4.877275e+03
1.739683286057841e-04	4.863515e+03
1.743589536057841e-04	4.849793e+03
1.747495786057841e-04	4.836111e+03
1.751402036057841e-04	4.822468e+03
1.755308286057842e-04	4.808864e+03
1.759214536057842e-04	4.795298e+03
1.763120786057842e-04	4.781771e+03
1.767027036057842e-04	4.768283e+03
1.770933286057842e-04	4.754833e+03
1.774839536057842e-04	4.741422e+03
1.778745786057842e-04	4.728049e+03
1.782652036057842e-04	4.714714e+03
1.786558286057843e-04	4.701417e+03
1.790464536057843e-04	4.688158e+03
1.794370786057843e-04	4.674938e+03
1.798277036057843e-04	4.661754e+03
1.802183286057843e-04	4.648608e+03
1.806089536057843e-04	4.635500e+03
1.809995786057843e-04	4.622429e+03
1.813902036057843e-04	4.609396e+03
1.817808286057843e-04	4.596399e+03
1.821714536057844e-04	4.583439e+03
1.825620786057844e-04	4.570517e+03
1.829527036057844e-04	4.557632e+03
1.833433286057844e-04	4.544783e+03
1.837339536057844e-04	4.531971e+03
1.841245786057844e-04	4.519195e+03
1.845152036057844e-04	4.506456e+03
1.849058286057844e-04	4.493753e+03
1.852964536057844e-04	4.481087e+03
1.856870786057845e-04	4.468457e+03
1.860777036057845e-04	4.455862e+03
1.864683286057845e-04	4.443304e+03
1.868589536057845e-04	4.430781e+03
1.872495786057845e-04	4.418294e+03
1.876402036057845e-04	4.405843e+03
1.880308286057845e-04	4.393427e+03
1.884214536057845e-04	4.381047e+03
1.888120786057845e-04	4.368702e+03
1.892027036057846e-04	4.356392e+03
1.895933286057846e-04	4.344118e+03
1.899839536057846e-04	4.331878e+03
1.903745786057846e-04	4.319673e+03
1.907652036057846e-04	4.307503e+03
1.911558286057846e-04	4.295368e+03
1.915464536057846e-04	4.283268e+03
1.919370786057846e-04	4.271201e+03
1.923277036057846e-04	4.259169e+03
1.927183286057847e-04	4.247172e+03
1.931089536057847e-04	4.235209e+03
1.934995786057847e-04	4.223280e+03
1.938902036057847e-04	4.211385e+03
1.942808286057847e-04	4.199524e+03
1.946714536057847e-04	4.187697e+03
1.950620786057847e-04	4.175904e+03
1.954527036057847e-04	4.164144e+03
1.958433286057847e-04	4.152417e+03
1.962339536057848e-04	4.140725e+03
1.966245786057848e-04	4.129065e+03
1.970152036057848e-04	4.117439e+03
1.974058286057848e-04	4.105846e+03
1.977964536057848e-04	4.094286e+03
1.981870786057848e-04	4.082759e+03
1.985777036057848e-04	4.071265e+03
1.989683286057848e-04	4.059804e+03
1.993589536057848e-04	4.048375e+03
1.997495786057849e-04	4.036979e+03
2.001402036057849e-04	4.025616e+03
2.005308286057849e-04	4.014285e+03
2.009214536057849e-04	4.002986e+03
2.013120786057849e-04	3.991720e+03
2.017027036057849e-04	3.980485e+03
2.020933286057849e-04	3.969283e+03
2.024839536057849e-04	3.958113e+03
2.028745786057849e-04	3.946974e+03
2.032652036057850e-04	3.935867e+03
2.036558286057850e-04	3.924792e+03
2.040464536057850e-04	3.913749e+03
2.044370786057850e-04	3.902737e+03
2.048277036057850e-04	3.891756e+03
2.052183286057850e-04	3.880807e+03
2.056089536057850e-04	3.869889e+03
2.059995786057850e-04	3.859002e+03
2.063902036057850e-04	3.848146e+03
2.067808286057851e-04	3.837322e+03
2.071714536057851e-04	3.826528e+03
2.075620786057851e-04	3.815765e+03
2.079527036057851e-04	3.805032e+03
2.083433286057851e-04	3.794331e+03
2.087339536057851e-04	3.783659e+03
2.091245786057851e-04	3.773018e+03
2.095152036057851e-04	3.762408e+03
2.099058286057851e-04	3.751828e+03
2.102964536057852e-04	3.741278e+03
2.106870786057852e-04	3.730758e+03
2.110777036057852e-04	3.720268e+03
2.114683286057852e-04	3.709808e+03
2.118589536057852e-04	3.699377e+03
2.122495786057852e-04	3.688977e+03
2.126402036057852e-04	3.678606e+03
2.130308286057852e-04	3.668265e+03
2.134214536057852e-04	3.657953e+03
2.138120786057853e-04	3.647671e+03
2.142027036057853e-04	3.637418e+03
2.145933286057853e-04	3.627195e+03
2.149839536057853e-04	3.617000e+03
2.153745786057853e-04	3.606835e+03
2.157652036057853e-04	3.596698e+03
2.161558286057853e-04	3.586591e+03
2.165464536057853e-04	3.576512e+03
2.169370786057853e-04	3.566462e+03
2.173277036057854e-04	3.556441e+03
2.177183286057854e-04	3.546448e+03
2.181089536057854e-04	3.536484e+03
2.184995786057854e-04	3.526548e+03
2.188902036057854e-04	3.516641e+03
2.192808286057854e-04	3.506761e+03
2.196714536057854e-04	3.496911e+03
2.200620786057854e-04	3.487088e+03
2.204527036057854e-04	3.477293e+03
2.208433286057855e-04	3.467526e+03
2.212339536057855e-04	3.457787e+03
2.216245786057855e-04	3.448076e+03
2.220152036057855e-04	3.438392e+03
2.224058286057855e-04	3.428736e+03
2.227964536057855e-04	3.419108e+03
2.231870786057855e-04	3.409507e+03
2.235777036057855e-04	3.399933e+03
2.239683286057855e-04	3.390387e+03
2.243589536057856e-04	3.380868e+03
2.247495786057856e-04	3.371376e+03
2.251402036057856e-04	3.361911e+03
2.255308286057856e-04	3.352474e+03
2.259214536057856e-04	3.343063e+03
2.263120786057856e-04	3.333679e+03
2.267027036057856e-04	3.324322e+03
2.270933286057856e-04	3.314991e+03
2.274839536057856e-04	3.305687e+03
2.278745786057857e-04	3.296409e+03
2.282652036057857e-04	3.287159e+03
2.286558286057857e-04	3.277934e+03
2.290464536057857e-04	3.268736e+03
2.294370786057857e-04	3.259564e+03
2.298277036057857e-04	3.250418e+03
2.302183286057857e-04	3.241298e+03
2.306089536057857e-04	3.232205e+03
2.309995786057857e-04	3.223137e+03
2.313902036057858e-04	3.214095e+03
2.317808286057858e-04	3.205079e+03
2.321714536057858e-04	3.196088e+03
2.325620786057858e-04	3.187124e+03
2.329527036057858e-04	3.178184e+03
2.333433286057858e-04	3.169271e+03
2.337339536057858e-04	3.160382e+03
2.341245786057858e-04	3.151519e+03
2.345152036057859e-04	3.142682e+03
2.349058286057859e-04	3.133869e+03
2.352964536057859e-04	3.125082e+03
2.356870786057859e-04	3.116320e+03
2.360777036057859e-04	3.107583e+03
2.364683286057859e-04	3.098870e+03
2.368589536057859e-04	3.090183e+03
2.372495786057859e-04	3.081520e+03
2.376402036057859e-04	3.072882e+03
2.380308286057860e-04	3.064269e+03
2.384214536057860e-04	3.055680e+03
2.388120786057860e-04	3.047116e+03
2.392027036057860e-04	3.038576e+03
2.395933286057860e-04	3.030061e+03
2.399839536057860e-04	3.021569e+03
2.403745786057860e-04	3.013102e+03
2.407652036057860e-04	3.004660e+03
2.411558286057860e-04	2.996241e+03
2.415464536057861e-04	2.987846e+03
2.419370786057861e-04	2.979475e+03
2.423277036057861e-04	2.971128e+03
2.427183286057861e-04	2.962805e+03
2.431089536057861e-04	2.954506e+03
2.434995786057861e-04	2.946230e+03
2.438902036057861e-04	2.937978e+03
2.442808286057861e-04	2.929750e+03
2.446714536057861e-04	2.921545e+03
2.450620786057862e-04	2.913363e+03
2.454527036057862e-04	2.905205e+03
2.458433286057862e-04	2.897070e+03
2.462339536057862e-04	2.888958e+03
2.466245786057862e-04	2.880869e+03
2.470152036057862e-04	2.872803e+03
2.474058286057862e-04	2.864761e+03
2.477964536057862e-04	2.856741e+03
2.481870786057862e-04	2.848744e+03
2.485777036057863e-04	2.840771e+03
2.489683286057863e-04	2.832819e+03
2.493589536057863e-04	2.824891e+03
2.497495786057863e-04	2.816985e+03
2.501402036057863e-04	2.809101e+03
2.505308286057863e-04	2.801240e+03
2.509214536057863e-04	2.793402e+03
2.513120786057863e-04	2.785586e+03
2.517027036057863e-04	2.777792e+03
2.520933286057864e-04	2.770020e+03
2.524839536057864e-04	2.762271e+03
2.528745786057864e-04	2.754543e+03
2.532652036057864e-04	2.746838e+03
2.536558286057864e-04	2.739155e+03
2.540464536057864e-04	2.731493e+03
2.544370786057864e-04	2.723854e+03
2.548277036057864e-04	2.716236e+03
2.552183286057864e-04	2.708640e+03
2.556089536057865e-04	2.701066e+03
2.559995786057865e-04	2.693513e+03
2.563902036057865e-04	2.685982e+03
2.567808286057865e-04	2.678472e+03
2.571714536057865e-04	2.670984e+03
2.575620786057865e-04	2.663517e+03
2.579527036057865e-04	2.656071e+03
2.583433286057865e-04	2.648647e+03
2.587339536057865e-04	2.641243e+03
2.591245786057866e-04	2.633861e+03
2.595152036057866e-04	2.626500e+03
2.599058286057866e-04	2.619160e+03
2.602964536057866e-04	2.611841e+03
2.606870786057866e-04	2.604543e+03
2.610777036057866e-04	2.597265e+03
2.614683286057866e-04	2.590009e+03
2.618589536057866e-04	2.582773e+03
2.622495786057866e-04	2.575557e+03
2.626402036057867e-04	2.568363e+03
2.630308286057867e-04	2.561188e+03
2.634214536057867e-04	2.554034e+03
2.638120786057867e-04	2.546901e+03
2.642027036057867e-04	2.539788e+03
2.645933286057867e-04	2.532695e+03
2.649839536057867e-04	2.525623e+03
2.653745786057867e-04	2.518570e+03
2.657652036057867e-04	2.511538e+03
2.661558286057868e-04	2.504526e+03
2.665464536057868e-04	2.497534e+03
2.669370786057868e-04	2.490562e+03
2.673277036057868e-04	2.483609e+03
2.677183286057868e-04	2.476677e+03
2.681089536057868e-04	2.469764e+03
2.684995786057868e-04	2.462871e+03
2.688902036057868e-04	2.455998e+03
2.692808286057868e-04	2.449144e+03
2.696714536057869e-04	2.442310e+03
2.700620786057869e-04	2.435495e+03
2.704527036057869e-04	2.428700e+03
2.708433286057869e-04	2.421924e+03
2.712339536057869e-04	2.415167e+03
2.716245786057869e-04	2.408430e+03
2.720152036057869e-04	2.401712e+03
2.724058286057869e-04	2.395013e+03
2.727964536057869e-04	2.388333e+03
2.731870786057870e-04	2.381672e+03
2.735777036057870e-04	2.375031e+03
2.739683286057870e-04	2.368408e+03
2.743589536057870e-04	2.361804e+03
2.747495786057870e-04	2.355219e+03
2.751402036057870e-04	2.348652e+03
2.755308286057870e-04	2.342105e+03
