time	V(n006)
1.919386510784389e-04	3.019946e+00
1.923292760784390e-04	3.019790e+00
1.927199010784390e-04	3.019634e+00
1.931105260784390e-04	3.019478e+00
1.935011510784390e-04	3.019323e+00
1.938917760784390e-04	3.019167e+00
1.942824010784390e-04	3.019011e+00
1.946730260784390e-04	3.018856e+00
1.950636510784390e-04	3.018700e+00
1.954542760784390e-04	3.018544e+00
1.958449010784391e-04	3.018389e+00
1.962355260784391e-04	3.018233e+00
1.966261510784391e-04	3.018078e+00
1.970167760784391e-04	3.017922e+00
1.974074010784391e-04	3.017766e+00
1.977980260784391e-04	3.017611e+00
1.981886510784391e-04	3.017455e+00
1.985792760784391e-04	3.017300e+00
1.989699010784391e-04	3.017144e+00
1.993605260784392e-04	3.016989e+00
1.997511510784392e-04	3.016833e+00
2.001417760784392e-04	3.016678e+00
2.005324010784392e-04	3.016522e+00
2.009230260784392e-04	3.016367e+00
2.013136510784392e-04	3.016211e+00
2.017042760784392e-04	3.016056e+00
2.020949010784392e-04	3.015901e+00
2.024855260784392e-04	3.015745e+00
2.028761510784393e-04	3.015590e+00
2.032667760784393e-04	3.015434e+00
2.036574010784393e-04	3.015279e+00
2.040480260784393e-04	3.015124e+00
2.044386510784393e-04	3.014968e+00
2.048292760784393e-04	3.014813e+00
2.052199010784393e-04	3.014657e+00
2.056105260784393e-04	3.014502e+00
2.060011510784393e-04	3.014347e+00
2.063917760784394e-04	3.014192e+00
2.067824010784394e-04	3.014036e+00
2.071730260784394e-04	3.013881e+00
2.075636510784394e-04	3.013726e+00
2.079542760784394e-04	3.013571e+00
2.083449010784394e-04	3.013416e+00
2.087355260784394e-04	3.013260e+00
2.091261510784394e-04	3.013105e+00
2.095167760784394e-04	3.012950e+00
2.099074010784395e-04	3.012795e+00
2.102980260784395e-04	3.012640e+00
2.106886510784395e-04	3.012485e+00
2.110792760784395e-04	3.012329e+00
2.114699010784395e-04	3.012174e+00
2.118605260784395e-04	3.012019e+00
2.122511510784395e-04	3.011864e+00
2.126417760784395e-04	3.011709e+00
2.130324010784395e-04	3.011554e+00
2.134230260784396e-04	3.011399e+00
2.138136510784396e-04	3.011244e+00
2.142042760784396e-04	3.011089e+00
2.145949010784396e-04	3.010934e+00
2.149855260784396e-04	3.010779e+00
2.153761510784396e-04	3.010624e+00
2.157667760784396e-04	3.010469e+00
2.161574010784396e-04	3.010314e+00
2.165480260784396e-04	3.010159e+00
2.169386510784397e-04	3.010004e+00
2.173292760784397e-04	3.009849e+00
2.177199010784397e-04	3.009694e+00
2.181105260784397e-04	3.009539e+00
2.185011510784397e-04	3.009384e+00
2.188917760784397e-04	3.009229e+00
2.192824010784397e-04	3.009074e+00
